trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
67863	14664	0	3	1	5	6	1	1.0	3	2014	9	17	3	11.76666667	30	1	0	0	677	0.1694444439999999	0.052777778	0.0225	0.0	0.095	0.0	0	0.044444444	1.5	0.11	0.0	0.34375
67864	14664	0	5	1	3	6	1	1.0	3	2014	9	17	3	13.16666667	30	1	0	0	767	0.170833333	0.063055556	0.0	0.0	0.138333333	0.0	0	0.055277778	1.5	0.15	0.0	0.221106
67866	14664	1	0	1	2	6	1	1.0	3	2014	9	17	3	8.75	33	0	0	0	356	0.108888889	0.047222222	0.059166667	0.0	0.0141666669999999	0.0	0	0.024166667	1.5	0.06	0.0	0.333333
67881	14666	1	0	1	1	1	1	1.0	3	2014	9	17	3	10.25	56	1	1	1	1900	0.487222222	0.1580555559999999	0.179722222	0.0	0.184722222	0.0	0	0.135555556	1.5	0.42	0.0	0.14959
67933	14679	0	4	1	2	6	1	1.0	3	2014	9	18	4	15.66666667	35	1	0	0	1459	0.396666667	0.1180555559999999	0.194166667	0.0	0.130277778	0.0	0	0.121388889	1.5	0.28	0.0	0.153318
67960	14683	0	0	3	3	6	1	1.0	3	2014	9	18	4	13.0	24	1	0	0	2626	0.6088888889999999	0.225277778	0.085277778	0.0	0.19	0.0	0	0.2163888889999999	1.5	0.59	0.0	0.436457
68008	14692	0	0	1	3	1	5	0.0	3	2014	9	18	4	10.0	83	0	1	1	328	0.091944444	0.038055556	0.053055556	0.0	0.017222222	0.0	0	0.083333333	0.0	0.19	0.0	0.246667
68014	14693	0	2	3	3	6	5	0.0	3	2014	9	18	4	15.0	65	1	0	0	4262	1.058055556	0.326111111	0.1963888889999999	0.133333333	0.0	0.0	0	0.285	0.0	0.72	0.0	0.4580899999999999
68017	14694	0	2	4	4	2	1	1.0	3	2014	9	19	5	19.0	50	0	1	1	2535	0.786111111	0.255833333	0.1819444439999999	0.0	0.096388889	0.275555556	1	0.1863888889999999	3.0	0.57	0.0	0.225037
68030	14696	0	1	3	1	2	1	1.0	3	2014	9	19	5	18.0	39	0	1	1	8257	1.942222222	0.6738888890000001	0.415	0.3833333329999999	0.0	0.133333333	1	0.5591666670000001	4.4	1.3	0.0	0.351217
68069	14703	1	0	4	1	1	1	1.0	3	2014	9	19	5	9.5	61	1	1	2	996	0.251944444	0.0975	0.0275	0.0	0.1125	0.0	0	0.090833333	1.5	0.23	0.0	0.48318
68078	14704	2	1	3	2	2	5	0.0	3	2014	9	19	5	15.25	6	1	0	1	4465	1.015	0.3325	0.309722222	0.133333333	0.0	0.0	0	0.387222222	0.0	0.86	0.0	0.432568
68082	14705	1	1	1	1	1	1	1.0	3	2014	9	19	5	17.0	30	0	0	1	960	0.3533333329999999	0.1325	0.158611111	0.0	0.12	0.0	0	0.1216666669999999	1.5	0.31	0.0	0.353881
68094	14711	0	1	3	3	6	5	0.0	3	2014	9	19	5	13.5	61	1	0	0	1616	0.434166667	0.165277778	0.126944444	0.0	0.083333333	0.0	0	0.126111111	0.0	0.31	0.0	0.277533
68127	14718	0	1	3	5	2	4	1.0	3	2014	9	20	6	10.78333333	51	1	1	1	3338	0.840833333	0.258888889	0.098055556	0.133333333	0.0	0.0	0	0.194166667	1.0	0.5	0.0	0.184549
68183	14730	0	0	1	3	1	1	1.0	3	2014	9	20	6	11.0	32	0	1	1	1320	0.295	0.094166667	0.082222222	0.0	0.068055556	0.0	0	0.1225	1.5	0.27	0.0	0.174603
68198	14733	0	2	1	5	6	4	1.0	3	2014	9	20	6	18.5	35	0	1	0	2419	0.5641666670000001	0.2188888889999999	0.180555556	0.066666667	0.0	0.0	0	0.180555556	1.6	0.41	0.0	0.62
68218	14738	2	0	4	3	1	2	0.0	3	2014	9	21	7	12.0	17	1	0	2	7428	1.855	0.638611111	0.212222222	0.0	0.74	0.2094444439999999	1	0.428055556	0.0	1.46	0.0	0.210253
68248	14746	1	0	4	3	1	1	1.0	3	2014	9	21	7	10.75	59	0	1	2	8436	1.966388889	0.720555556	0.498888889	0.233333333	0.0	0.0	0	0.479166667	2.29	1.51	0.0	0.228986
68265	14747	1	7	4	3	6	1	1.0	3	2014	9	21	7	21.0	30	1	0	1	3794	1.007777778	0.3483333329999999	0.128055556	0.0	0.3291666669999999	0.083333333	1	0.250555556	3.0	0.68	0.0	0.344789
68279	14751	2	0	4	2	1	5	0.0	3	2014	9	22	1	8.25	8	0	0	2	4543	1.218333333	0.376944444	0.113055556	0.0	0.51	0.238055556	1	0.279166667	0.0	0.84	0.0	0.336318
68280	14751	2	1	4	5	1	5	0.0	3	2014	9	22	1	15.16666667	8	0	0	2	1065	0.305277778	0.082777778	0.157222222	0.0	0.0675	0.0	0	0.095	0.0	0.25	0.0	0.149123
68301	14757	1	0	3	3	6	5	0.0	3	2014	9	22	1	16.0	10	1	0	0	745	0.253611111	0.063888889	0.133333333	0.0	0.063888889	0.0	0	0.075555556	0.0	0.17	0.0	0.544118
68330	14768	0	0	1	3	6	1	1.0	3	2014	9	23	2	13.0	48	1	0	0	502	0.155833333	0.05	0.056111111	0.0	0.0611111109999999	0.0	0	0.074444444	1.5	0.14	0.0	0.410448
68331	14768	0	1	1	3	6	1	1.0	3	2014	9	23	2	14.25	48	1	0	0	502	0.155833333	0.0475	0.082222222	0.0	0.069444444	0.0	0	0.0841666669999999	1.5	0.15	0.0	0.336634
68336	14770	0	0	2	1	6	1	1.0	3	2014	9	23	2	8.0	29	0	1	0	2932	0.791111111	0.316944444	0.144166667	0.0	0.366666667	0.0	0	0.290833333	1.5	0.62	0.0	0.574021
68351	14776	0	0	3	4	6	1	1.0	3	2014	9	23	2	7.5	24	1	0	0	6663	1.6802777780000002	0.548333333	0.2872222219999999	0.2	0.102777778	0.1	1	0.365	3.2	1.24	0.0	0.39726
68367	14780	0	2	1	1	2	1	1.0	3	2014	9	23	2	12.5	41	0	1	2	1237	0.314444444	0.1041666669999999	0.0855555559999999	0.0	0.132777778	0.0	0	0.117777778	1.5	0.21	0.0	0.42217
68370	14780	0	5	1	3	2	1	1.0	3	2014	9	23	2	17.83333333	41	0	1	2	1565	0.389166667	0.143333333	0.171388889	0.066666667	0.0	0.0	0	0.132777778	2.4	0.25	0.0	0.4686189999999999
68373	14781	0	2	1	1	6	1	1.0	3	2014	9	23	2	22.75	51	0	0	0	399	0.1180555559999999	0.0608333329999999	0.073333333	0.0	0.015555556	0.0	0	0.061388889	1.5	0.16	0.0	0.380091
68382	14783	0	0	3	3	1	5	0.0	3	2014	9	23	2	10.0	84	0	1	2	4320	1.013333333	0.356111111	0.0625	0.0	0.3375	0.0	0	0.258888889	0.0	0.81	0.0	0.3390559999999999
68413	14790	0	2	1	2	6	1	1.0	3	2014	9	24	3	14.58333333	30	1	1	0	451	0.1022222219999999	0.020277778	0.049166667	0.0	0.016666667	0.0	0	0.033611111	1.5	0.08	0.0	0.198347
68420	14792	0	2	4	3	1	1	1.0	3	2014	9	24	3	9.5	44	1	1	2	5963	1.514444444	0.433888889	0.096388889	0.0	0.571944444	0.078055556	1	0.373888889	3.0	1.13	0.0	0.505944
68449	14798	0	0	1	1	6	1	1.0	3	2014	9	24	3	7.0	28	0	0	0	1348	0.313611111	0.0841666669999999	0.0975	0.0	0.085277778	0.0	0	0.113333333	1.5	0.25	0.0	0.348039
68460	14802	0	0	3	1	1	4	1.0	3	2014	9	24	3	9.5	54	1	1	1	3783	0.8969444440000001	0.278333333	0.182222222	0.083333333	0.0	0.083333333	1	0.309166667	1.6	0.73	10.5	0.822102
68493	14809	0	3	4	1	2	1	1.0	3	2014	9	25	4	21.66666667	38	0	1	2	2613	0.829722222	0.208333333	0.303888889	0.0	0.066666667	0.0	0	0.143333333	1.5	0.43	0.0	0.102713
68507	14811	0	2	1	3	1	5	0.0	3	2014	9	25	4	18.83333333	72	0	1	1	1199	0.32	0.1025	0.203888889	0.0	0.060277778	0.0	0	0.105	0.0	0.28	0.0	0.166667
68514	14813	1	0	3	1	6	1	1.0	3	2014	9	25	4	8.0	37	0	0	0	3052	0.8263888890000001	0.2488888889999999	0.12	0.0	0.206666667	0.074444444	1	0.163611111	3.0	0.53	0.0	0.154499
68552	14821	0	2	4	3	6	1	1.0	3	2014	9	26	5	15.0	51	1	0	0	2323	0.6052777779999999	0.202777778	0.179166667	0.0	0.215277778	0.0	0	0.157222222	1.5	0.39	0.0	0.204947
68566	14825	1	0	4	2	2	1	1.0	3	2014	9	26	5	8.25	50	1	1	1	2319	0.650277778	0.213055556	0.109444444	0.0	0.2	0.0	0	0.173888889	1.5	0.44	0.0	0.2348239999999999
68578	14828	0	1	3	3	2	1	1.0	3	2014	9	26	5	23.16666667	44	1	1	2	5242	1.303611111	0.364444444	0.153888889	0.0	0.2166666669999999	0.0	0	0.2072222219999999	1.5	0.72	0.0	0.0978552
68602	14834	0	0	3	1	6	1	1.0	3	2014	9	26	5	8.0	26	1	1	0	8120	2.023055556	0.6316666670000001	0.318055556	0.3833333329999999	0.0	0.1	1	0.635277778	2.9	1.53	0.0	0.675557
68610	14835	2	1	4	2	1	5	0.0	3	2014	9	26	5	16.5	8	0	0	1	1190	0.321666667	0.0861111109999999	0.165	0.0	0.066666667	0.0	0	0.097777778	0.0	0.27	0.0	0.0625
68623	14838	0	0	4	3	1	1	1.0	3	2014	9	27	6	9.0	29	0	1	2	9483	2.234444444	0.699722222	0.1580555559999999	0.283333333	0.183333333	0.15	1	0.4558333329999999	3.79	1.54	0.0	0.290676
68634	14841	0	0	1	3	6	5	0.0	3	2014	9	27	6	15.0	62	1	0	0	922	0.21	0.069722222	0.076111111	0.0	0.0825	0.0	0	0.083055556	0.0	0.18	0.0	0.247492
68641	14843	0	2	1	5	6	1	1.0	3	2014	9	27	6	10.95	46	1	1	1	336	0.098055556	0.0352777779999999	0.079722222	0.0	0.025	0.0	0	0.034444444	1.5	0.07	10.5	0.75
68645	14843	0	6	3	3	6	1	1.0	3	2014	9	27	6	14.0	46	1	1	1	4232	1.096666667	0.3963888889999999	0.285555556	0.2	0.0	0.0	0	0.3433333329999999	2.4	0.79	10.5	0.641586
68679	14852	1	3	4	3	1	5	0.0	3	2014	9	28	7	22.0	70	0	1	2	6991	1.666666667	0.478055556	0.293611111	0.0	0.251388889	0.0	0	0.2394444439999999	0.0	1.04	0.0	0.0904871999999999
68692	14854	2	2	1	5	1	1	1.0	3	2014	9	28	7	17.5	36	0	0	1	385	0.124722222	0.049444444	0.074722222	0.0	0.015555556	0.0	0	0.041666667	1.5	0.1	0.0	0.22
68730	14859	4	1	3	3	6	5	0.0	3	2014	9	28	7	21.5	8	1	0	0	13334	2.936944444	0.89	0.152777778	0.433333333	0.057222222	0.098333333	1	0.578888889	0.0	1.79	0.0	0.452975
68733	14860	2	1	1	3	6	2	0.0	3	2014	9	28	7	11.66666667	17	1	0	0	1029	0.228333333	0.103333333	0.194722222	0.0	0.029166667	0.0	0	0.118333333	0.0	0.3	0.0	0.100939
68750	14865	0	0	4	3	6	5	0.0	3	2014	9	28	7	11.5	75	1	0	0	761	0.211388889	0.061944444	0.134722222	0.0	0.023055556	0.0	0	0.0575	0.0	0.14	0.0	0.0724638
68751	14865	0	1	4	3	6	5	0.0	3	2014	9	28	7	12.08333333	75	1	0	0	761	0.2216666669999999	0.071666667	0.145555556	0.0	0.020277778	0.0	0	0.050833333	0.0	0.14	0.0	0.0710383
68756	14867	0	0	4	3	2	1	1.0	3	2014	9	28	7	13.0	35	1	1	1	9118	2.146111111	0.7144444440000001	0.361111111	0.416666667	0.0	0.083333333	1	0.626388889	2.4	1.55	0.0	0.570288
68779	14872	0	1	3	3	1	5	0.0	3	2014	9	29	1	11.5	75	1	1	1	1019	0.225555556	0.07	0.036944444	0.0	0.068333333	0.0	0	0.0475	0.0	0.15	0.0	0.1812869999999999
68803	14878	2	3	1	2	2	3	0.0	3	2014	9	29	1	16.75	13	0	0	1	864	0.238888889	0.071944444	0.152777778	0.0	0.020833333	0.0	0	0.068055556	0.0	0.16	0.0	0.00816326
68804	14878	3	1	1	2	2	3	0.0	3	2014	9	29	1	15.06666667	11	1	0	1	827	0.1925	0.063055556	0.142777778	0.0	0.0475	0.0	0	0.052222222	0.0	0.12	0.0	0.0744681
68808	14879	0	3	3	5	6	1	1.0	3	2014	9	29	1	15.08333333	45	1	0	0	2542	0.614444444	0.199444444	0.233333333	0.0	0.096111111	0.0	0	0.1447222219999999	1.5	0.44	0.0	0.140115
68813	14879	1	4	2	3	6	1	1.0	3	2014	9	29	1	15.16666667	38	0	0	0	2385	0.6138888889999999	0.232777778	0.135555556	0.0	0.1725	0.0	0	0.163611111	1.5	0.5	0.0	0.122241
68824	14880	1	0	3	1	1	1	1.0	3	2014	9	29	1	9.0	42	0	1	1	7842	1.868611111	0.619166667	0.230277778	0.183333333	0.1963888889999999	0.083333333	1	0.63	4.4	1.58	10.5	0.561287
68836	14885	0	1	4	5	2	5	0.0	3	2014	9	29	1	15.08333333	73	0	1	1	1499	0.360833333	0.121111111	0.076111111	0.0	0.1166666669999999	0.0	0	0.091666667	0.0	0.26	0.0	0.1060609999999999
68847	14887	0	3	4	3	6	1	0.5	3	2014	9	29	1	18.5	52	0	1	0	8014	1.784444444	0.505833333	0.2097222219999999	0.2666666669999999	0.066666667	0.1166666669999999	1	0.373611111	3.25	1.14	0.0	0.317472
68906	14897	2	1	1	2	2	5	0.0	3	2014	9	30	2	17.0	6	1	0	1	288	0.186111111	0.05	0.1197222219999999	0.0	0.079166667	0.0	0	0.123333333	0.0	0.21	0.0	0.295045
68913	14899	2	0	3	2	6	5	0.0	3	2014	9	30	2	13.75	78	1	0	0	1029	0.275833333	0.068055556	0.2044444439999999	0.0	0.0525	0.0	0	0.1005555559999999	0.0	0.24	0.0	0.549724
68915	14899	2	2	1	5	6	5	0.0	3	2014	9	30	2	17.33333333	78	1	0	0	409	0.116944444	0.075277778	0.0302777779999999	0.0	0.055555556	0.0	0	0.059166667	0.0	0.14	0.0	0.596244
68962	14907	0	0	3	1	2	4	1.0	3	2014	9	30	2	4.5	45	1	1	1	2650	0.6447222220000001	0.214166667	0.362222222	0.0	0.074444444	0.0	0	0.105833333	1.5	0.39	0.0	0.0209974
68969	14909	0	0	3	1	1	1	1.0	3	2014	10	1	3	14.0	29	1	0	1	8627	2.130555556	0.625833333	0.050833333	0.2	0.076944444	0.118333333	1	0.368888889	3.0	1.34	0.0	0.2123489999999999
68970	14909	0	1	3	1	1	1	1.0	3	2014	10	1	3	21.5	29	1	0	1	8627	2.069444444	0.643888889	0.057222222	0.2166666669999999	0.190555556	0.090277778	1	0.333333333	3.0	1.31	0.0	0.108333
69002	14914	1	2	4	3	1	5	0.0	3	2014	10	1	3	17.5	71	1	0	1	4514	1.265277778	0.395	0.225277778	0.0	0.3933333329999999	0.0	0	0.253888889	0.0	0.85	0.0	0.135667
69005	14915	0	2	3	3	6	1	1.0	3	2014	10	1	3	21.0	28	0	0	0	9855	2.881111111	1.006666667	0.245	0.233333333	0.180833333	0.2	2	0.4525	3.0	1.93	0.0	0.195212
69039	14923	1	0	3	3	6	5	0.0	3	2014	10	1	3	11.0	24	0	0	0	900	0.248611111	0.103888889	0.067222222	0.0	0.0675	0.0	0	0.08	0.0	0.2	0.0	0.375
69084	14933	2	3	1	3	6	5	0.0	3	2014	10	2	4	18.33333333	10	0	0	0	780	0.1916666669999999	0.049722222	0.066944444	0.0	0.058333333	0.0	0	0.0461111109999999	0.0	0.12	0.0	0.493976
69114	14940	1	1	1	3	1	1	1.0	3	2014	10	2	4	12.06666667	57	1	0	1	1098	0.335555556	0.148888889	0.195	0.0	0.1166666669999999	0.0	0	0.086388889	1.5	0.24	0.0	0.135048
69118	14940	3	1	4	1	1	1	1.0	3	2014	10	2	4	21.0	34	0	1	1	6822	1.551111111	0.4638888889999999	0.195555556	0.316666667	0.0	0.0	0	0.376666667	2.29	1.31	0.0	0.2182889999999999
69119	14941	0	0	4	3	1	5	0.0	3	2014	10	2	4	10.0	77	0	1	1	13866	3.537777778	1.045277778	0.262222222	0.3833333329999999	0.360833333	0.333333333	2	0.747222222	0.0	2.46	0.0	0.2944239999999999
69145	14946	1	0	4	1	1	1	1.0	3	2014	10	3	5	7.5	33	0	1	2	4137	1.258611111	0.36	0.333611111	0.0	0.478055556	0.071944444	1	0.25	3.0	0.88	0.0	0.146667
69159	14949	0	1	3	5	6	4	1.0	3	2014	10	3	5	16.0	41	1	0	0	955	0.26	0.093888889	0.101388889	0.0	0.063611111	0.0	0	0.078055556	1.5	0.18	0.0	0.562278
69172	14951	0	0	3	3	6	1	1.0	3	2014	10	3	5	7.5	29	1	0	0	3603	0.8605555559999999	0.2625	0.119444444	0.0	0.25	0.0	0	0.208611111	1.5	0.58	0.0	0.0865513
69179	14952	0	0	1	3	6	1	1.0	3	2014	10	3	5	9.666666667	56	1	1	0	1107	0.287777778	0.088888889	0.235	0.016666667	0.0	0.0	0	0.093888889	1.5	0.21	0.0	0.1153849999999999
69187	14952	1	2	1	3	6	1	1.0	3	2014	10	3	5	9.666666667	51	0	1	0	1107	0.287777778	0.088888889	0.235	0.016666667	0.0	0.0	0	0.093888889	1.5	0.21	0.0	0.1153849999999999
69194	14953	0	0	4	2	2	1	1.0	3	2014	10	3	5	7.833333333	42	1	1	2	2384	0.7213888890000001	0.184166667	0.3927777779999999	0.0	0.114722222	0.0	0	0.166111111	1.5	0.42	0.0	0.1605349999999999
69269	14971	2	4	4	5	1	5	0.0	3	2014	10	4	6	15.0	5	0	0	1	4442	1.035555556	0.247777778	0.344722222	0.0	0.2166666669999999	0.0	0	0.291111111	0.0	0.88	0.0	0.34542
69285	14974	2	0	4	3	1	2	0.0	3	2014	10	5	7	18.5	16	0	0	2	3710	0.997222222	0.280833333	0.0711111109999999	0.0	0.183333333	0.0	0	0.155	0.0	0.6	0.0	0.120072
69293	14976	1	1	4	5	1	1	1.0	3	2014	10	5	7	10.66666667	57	1	1	1	1976	0.5025	0.16	0.305277778	0.016666667	0.0	0.0	0	0.135	1.5	0.38	0.0	0.397119
69294	14976	1	2	4	5	1	1	1.0	3	2014	10	5	7	10.91666667	57	1	1	1	5667	1.403055556	0.450555556	0.1066666669999999	0.133333333	0.0705555559999999	0.133333333	1	0.345	3.9	1.0	0.0	0.55153
69304	14978	1	2	4	3	1	1	1.0	3	2014	10	5	7	10.25	28	1	1	1	1817	0.476111111	0.166944444	0.199444444	0.0	0.100277778	0.0	0	0.143055556	1.5	0.37	0.0	0.304854
69307	14979	0	2	4	3	2	1	1.0	3	2014	10	5	7	15.33333333	26	1	1	2	1923	0.5216666670000001	0.170833333	0.216111111	0.0	0.110555556	0.0	0	0.136666667	1.5	0.41	0.0	0.0995935
69311	14980	0	0	4	3	6	1	1.0	3	2014	10	5	7	19.5	41	1	0	0	10917	3.073888889	1.008055556	0.1411111109999999	0.3	0.45	0.2	2	0.6411111110000001	4.3	1.94	0.0	0.406412
69331	14984	0	2	3	3	6	4	1.0	3	2014	10	5	7	21.0	20	0	0	0	28658	6.733333332999999	1.994722222	0.145555556	0.7666666670000001	0.166666667	0.283333333	2	1.193333333	5.7	5.66	0.0	0.270484
69338	14987	0	0	3	1	2	1	1.0	3	2014	10	6	1	7.75	33	0	1	1	6068	1.465	0.483611111	0.166388889	0.2166666669999999	0.0	0.1	1	0.433611111	2.9	1.0	10.5	0.680333
69344	14990	0	0	4	3	2	5	0.0	3	2014	10	6	1	7.5	71	0	1	1	4263	1.073055556	0.318333333	0.197222222	0.0	0.193055556	0.0	0	0.197222222	0.0	0.62	0.0	0.247887
69348	14990	0	5	3	3	2	5	0.0	3	2014	10	6	1	20.5	71	0	1	1	1833	0.427777778	0.156944444	0.1866666669999999	0.0	0.08	0.0	0	0.098611111	0.0	0.25	0.0	0.160563
69379	14999	0	1	3	1	6	1	1.0	3	2014	10	6	1	17.0	53	0	1	0	4836	1.1705555559999998	0.441944444	0.234166667	0.066666667	0.2	0.083333333	1	0.412777778	3.9	0.94	10.5	0.6271869999999999
69494	15027	1	0	3	4	2	1	1.0	3	2014	10	8	3	7.833333333	33	0	1	1	18495	4.225555556000001	1.281111111	0.111388889	0.4	0.258611111	0.183333333	2	1.247777778	8.09	2.78	0.0	0.5881569999999999
69497	15028	0	2	3	3	1	1	1.0	3	2014	10	8	3	18.33333333	25	1	1	1	4785	1.136388889	0.403055556	0.121388889	0.15	0.0	0.083333333	1	0.420833333	2.4	1.08	0.0	0.69835
69512	15031	0	2	4	3	2	1	1.0	3	2014	10	8	3	18.0	41	1	1	2	8031	1.711111111	0.490833333	0.159444444	0.0	0.548333333	0.1166666669999999	1	0.3125	3.0	0.97	0.0	0.202667
69528	15036	1	0	3	1	1	5	0.0	3	2014	10	8	3	6.5	60	0	0	1	12682	2.8858333330000003	0.863888889	0.072777778	0.4	0.246666667	0.233333333	2	0.6497222220000001	0.0	2.02	10.5	0.367678
69537	15038	0	3	3	3	6	1	1.0	3	2014	10	8	3	18.25	48	1	0	0	4275	1.130277778	0.401111111	0.255833333	0.166666667	0.0	0.0	0	0.375555556	2.9	0.81	0.0	0.777367
69549	15041	0	0	3	3	6	1	0.5	3	2014	10	8	3	10.0	56	1	0	0	2218	0.608611111	0.1925	0.120833333	0.0	0.190277778	0.0	0	0.149722222	0.75	0.41	0.0	0.194805
69572	15046	0	4	4	3	1	5	0.0	3	2014	10	8	3	21.08333333	63	1	1	1	5046	1.2625	0.368055556	0.314722222	0.0	0.2869444439999999	0.0	0	0.253611111	0.0	0.89	0.0	0.106243
69592	15050	2	2	4	3	1	1	1.0	3	2014	10	9	4	18.91666667	60	0	1	1	5424	1.5563888890000002	0.503888889	0.257222222	0.083333333	0.166666667	0.1	1	0.2738888889999999	3.4	1.03	0.0	0.140974
69593	15051	0	0	3	1	2	1	1.0	3	2014	10	9	4	8.666666667000001	47	1	0	1	17897	4.204444444	1.231388889	0.352222222	0.433333333	0.0	0.0	0	1.111666667	6.2	2.85	10.5	0.496752
69607	15054	0	0	4	3	1	5	0.0	3	2014	10	9	4	13.0	62	1	1	2	2208	0.615	0.171666667	0.128888889	0.0	0.179166667	0.1	1	0.138888889	0.0	0.45	0.0	0.408
69609	15055	0	0	4	1	2	1	1.0	3	2014	10	9	4	7.75	55	1	1	2	4161	1.015555556	0.324444444	0.2525	0.0	0.3444444439999999	0.0861111109999999	1	0.22	3.0	0.63	0.0	0.0770202
69614	15057	0	4	3	3	6	5	0.0	3	2014	10	9	4	21.25	80	0	0	0	9932	2.257222222	0.761388889	0.210833333	0.283333333	0.0	0.0	0	0.538333333	0.0	1.47	0.0	0.506708
69633	15060	0	7	4	3	1	1	1.0	3	2014	10	9	4	23.5	36	0	1	2	1963	0.4769444439999999	0.160833333	0.185555556	0.0	0.1225	0.0	0	0.138888889	1.5	0.37	0.0	0.508
69645	15063	0	1	4	1	1	5	0.0	3	2014	10	9	4	18.0	62	1	1	2	10505	2.488888889	0.778055556	0.2475	0.0	0.952777778	0.0	0	0.578055556	0.0	1.78	0.0	0.362326
69667	15070	1	1	4	4	2	1	1.0	3	2014	10	9	4	11.5	47	1	1	1	12739	2.827777778	0.7719444440000001	0.3913888889999999	0.2666666669999999	0.0	0.0	0	0.3383333329999999	1.5	1.4	0.0	0.296388
69684	15076	1	1	4	1	1	1	1.0	3	2014	10	10	5	15.0	18	1	1	2	1498	0.415555556	0.108055556	0.1041666669999999	0.0	0.083333333	0.0	0	0.0925	1.5	0.28	0.0	0.171171
69692	15080	0	0	3	4	6	1	1.0	3	2014	10	10	5	7.166666667	30	1	1	0	2978	0.747222222	0.253888889	0.111388889	0.0	0.25	0.0	0	0.2469444439999999	1.5	0.58	0.0	0.334083
69701	15081	1	0	3	3	2	5	0.0	3	2014	10	10	5	17.5	65	1	1	1	15986	3.79	1.209444444	0.096944444	0.55	0.206388889	0.2	2	0.932222222	0.0	2.46	0.0	0.63677
69716	15085	1	1	4	5	1	1	1.0	3	2014	10	10	5	7.1	57	0	1	2	1909	0.471388889	0.182777778	0.260277778	0.0	0.058333333	0.0	0	0.140833333	1.5	0.41	0.0	0.116371
69734	15088	3	1	3	2	1	2	0.0	3	2014	10	10	5	15.0	17	0	0	1	2517	0.553888889	0.144444444	0.021944444	0.0	0.199722222	0.0	0	0.171666667	0.0	0.43	0.0	0.33657
69745	15089	0	10	4	2	5	1	1.0	3	2014	10	10	5	16.25	41	1	1	2	1495	0.683333333	0.224444444	0.324444444	0.05	0.0	0.0	0	0.1575	1.7	0.8	0.0	0.0811287
69749	15089	2	1	4	2	1	3	0.0	3	2014	10	10	5	16.25	15	0	0	2	1495	0.683333333	0.224444444	0.324444444	0.05	0.0	0.0	0	0.1575	0.85	0.62	0.0	0.0811287
69775	15096	1	4	3	3	1	5	0.0	3	2014	10	11	6	13.0	65	0	1	1	14960	3.455277778	1.125555556	0.040555556	0.283333333	0.526666667	0.183333333	2	0.925	0.0	2.52	10.5	0.629429
69778	15097	0	6	4	3	6	1	1.0	3	2014	10	11	6	16.0	51	1	0	1	4828	1.201666667	0.385555556	0.169166667	0.083333333	0.0	0.0	0	0.225833333	1.5	0.73	0.0	0.0196802
69816	15104	1	0	3	3	6	1	0.5	3	2014	10	11	6	13.5	19	1	0	0	8573	2.047777778	0.685277778	0.190277778	0.166666667	0.427222222	0.1016666669999999	1	0.5347222220000001	2.25	1.41	10.5	0.38026
69834	15108	0	2	4	3	2	1	1.0	3	2014	10	11	6	11.0	52	1	1	1	3439	1.013611111	0.341388889	0.1030555559999999	0.0	0.3908333329999999	0.109166667	1	0.232222222	3.0	0.61	0.0	0.4485649999999999
69838	15108	0	6	4	3	2	1	1.0	3	2014	10	11	6	0.333333333	52	1	1	1	866	0.351666667	0.110555556	0.262777778	0.0	0.0125	0.0	0	0.072777778	1.5	0.2	0.0	0.0267175999999999
69853	15109	2	0	4	3	2	5	0.0	3	2014	10	11	6	11.0	10	0	0	2	6349	1.515555556	0.4775	0.199444444	0.0	0.6266666670000001	0.0	0	0.425833333	0.0	1.1	0.0	0.634051
69860	15110	0	2	4	5	3	1	1.0	3	2014	10	11	6	11.75	47	1	1	2	1750	0.442222222	0.163888889	0.08	0.0	0.201111111	0.0	0	0.135833333	1.5	0.38	0.0	0.2801639999999999
69898	15117	0	2	3	3	6	5	0.0	3	2014	10	12	7	14.0	76	1	0	0	4616	1.226944444	0.4508333329999999	0.213055556	0.0	0.4	0.0	0	0.343055556	0.0	0.87	0.0	0.420243
69911	15120	0	6	4	3	1	1	1.0	3	2014	10	13	1	18.91666667	37	1	1	1	1614	0.5972222220000001	0.192222222	0.258055556	0.0	0.056111111	0.0	0	0.138333333	1.5	0.42	0.0	0.214859
69920	15123	1	0	3	1	6	4	1.0	3	2014	10	13	1	8.5	31	0	1	0	2499	0.57	0.229444444	0.0141666669999999	0.0	0.141666667	0.0	0	0.22	1.5	0.54	0.0	0.587121
69923	15123	1	3	3	1	6	4	1.0	3	2014	10	13	1	19.0	31	0	1	0	2499	0.5675	0.164444444	0.0144444439999999	0.0	0.1719444439999999	0.0	0	0.163333333	1.5	0.39	0.0	0.688776
69929	15126	1	0	2	1	1	1	1.0	3	2014	10	13	1	8.0	33	0	0	1	2680	0.6738888890000001	0.204166667	0.221111111	0.0	0.083333333	0.0	0	0.124166667	1.5	0.43	0.0	0.138702
